sh050m,sh100m,sh500m,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate,DEM,GOP
0.62,0.72,0.89,47398.0,-1.9,10.5,12.5,27.7,5.6,51593,48102
0.63,0.73,0.87,61347.0,0.5,13.3,9.4,26.9,4.1,90066,137145
0.72,0.77,0.9,46727.0,-5.7,10.5,13.6,21.4,6.7,13933,25323
0.65,0.74,0.88,56971.0,6.2,11.6,10.6,20.3,4.5,17860,38804
0.6,0.74,0.86,60243.0,4.4,11.7,9.2,29.4,5.3,77087,70285
0.64,0.74,0.89,46452.0,-0.8,10.0,12.2,23.2,6.3,51454,77508
0.57,0.69,0.89,48962.0,-6.2,10.5,10.9,22.8,6.6,12926,35475
0.58,0.7,0.89,43082.0,-15.3,9.3,11.2,18.1,6.6,3802,11159
0.61,0.72,0.88,49187.0,-6.9,10.3,12.5,22.6,6.0,17631,30034
0.71,0.8,0.92,43245.0,-3.4,12.5,11.3,12.5,5.7,3563,14050
0.45,0.72,0.84,59574.0,-0.7,8.7,9.0,24.4,6.2,31930,31706
0.65,0.74,0.86,84156.0,1.7,10.8,9.1,48.7,4.1,251063,160803
0.57,0.68,0.86,54861.0,-2.0,11.9,12.5,32.8,4.3,2851,5274
0.57,0.73,0.86,65730.0,4.8,9.3,10.0,29.2,5.2,65936,71384
0.68,0.78,0.9,46783.0,-4.4,10.2,12.4,16.0,6.2,9184,24418
0.68,0.77,0.9,59244.0,0.4,11.6,10.0,16.4,4.6,4630,15613
0.66,0.75,0.86,41514.0,-1.7,13.9,8.8,28.6,6.8,560542,105418
0.47,0.68,0.83,60082.0,-4.4,7.4,9.0,28.0,6.4,9247,16035
0.57,0.68,0.89,44267.0,-4.7,10.3,13.3,15.5,7.8,1300,6247
0.72,0.82,0.91,50299.0,-0.1,9.3,13.4,16.2,6.2,16724,43937
0.6,0.7,0.9,52487.0,-4.6,11.3,8.4,18.4,4.7,3991,11710
0.68,0.78,0.92,43938.0,-2.9,9.2,12.9,15.5,7.2,7367,27347
0.57,0.67,0.87,43426.0,-13.1,7.1,16.3,17.3,7.2,756,2318
0.64,0.7,0.87,47518.0,-10.4,9.0,11.2,17.8,5.7,5065,13295
0.55,0.65,0.88,49004.0,-6.2,10.4,10.6,19.1,7.1,3642,12928
0.48,0.56,0.86,57013.0,-1.2,9.0,8.6,25.5,4.8,6138,10605
0.63,0.76,0.89,41395.0,-7.2,10.1,12.0,17.6,7.2,5889,15254
0.64,0.69,0.88,43896.0,-5.6,9.8,12.0,19.3,5.5,4828,12032
0.67,0.71,0.89,58068.0,1.1,9.6,12.1,29.5,6.1,34436,58941
0.58,0.7,0.86,49357.0,-5.8,8.1,11.6,20.4,5.7,6398,15269
0.7,0.74,0.9,56544.0,-2.3,8.7,12.5,28.5,5.8,59506,116427
0.66,0.73,0.88,55836.0,-7.5,9.3,11.5,19.6,6.2,3573,8375
0.65,0.75,0.88,62305.0,2.7,11.2,9.4,24.2,4.6,67428,126933
0.58,0.7,0.84,70697.0,-0.6,6.9,11.4,47.1,4.6,14532,8910
0.7,0.76,0.84,63762.0,0.1,9.9,10.5,32.1,4.7,37582,38141
0.51,0.61,0.77,72776.0,0.6,8.1,9.5,47.9,4.7,22680,14975
0.68,0.72,0.84,52011.0,-0.6,11.6,8.8,28.1,5.5,141597,90321
0.56,0.69,0.84,77000.0,1.5,7.1,9.0,45.0,4.7,33511,27074
0.71,0.8,0.93,40211.0,-2.2,9.2,12.6,15.9,5.5,3712,6742
0.6,0.67,0.87,47394.0,7.1,11.9,10.3,26.4,5.0,25426,45981
0.53,0.69,0.9,26864.0,-36.7,8.1,12.1,9.4,8.6,2722,788
0.7,0.75,0.9,45821.0,9.7,11.7,11.5,21.4,4.6,21040,56109
0.55,0.71,0.9,32245.0,-9.5,8.5,13.1,18.7,9.1,3886,2197
0.67,0.78,0.92,41803.0,-6.9,11.4,12.4,11.5,7.4,4395,4888
0.39,0.44,0.71,65354.0,16.1,11.1,8.5,40.3,4.8,29577,39986
0.52,0.59,0.8,58690.0,20.0,13.3,6.8,23.8,4.6,30492,44223
0.69,0.76,0.91,41786.0,0.3,9.2,10.6,19.2,6.2,3569,3785
0.46,0.5,0.79,56564.0,14.1,12.7,7.9,42.8,4.1,89048,75233
0.75,0.81,0.93,38273.0,2.6,11.7,11.3,13.8,6.0,6089,15165
0.77,0.83,0.94,39972.0,-1.9,11.2,13.2,13.7,7.2,6582,7272
0.66,0.8,0.93,39869.0,0.2,10.8,11.6,10.1,5.0,7125,9576
0.65,0.73,0.89,34541.0,9.3,9.4,11.5,15.5,6.7,7635,7246
0.67,0.74,0.9,35760.0,4.7,12.4,13.2,15.2,5.6,7616,9083
0.66,0.78,0.92,37711.0,-3.5,12.0,12.3,17.2,6.3,13866,14973
0.7,0.77,0.93,31761.0,-13.5,12.9,13.0,11.1,6.8,5832,5637
0.53,0.59,0.81,58167.0,17.3,11.7,7.4,27.9,4.6,24010,34932
0.63,0.71,0.9,46816.0,-5.0,7.6,8.6,17.8,5.7,4491,6842
0.69,0.79,0.92,36715.0,-6.0,9.1,13.4,17.0,7.2,6936,4024
0.65,0.74,0.91,45044.0,-2.6,12.1,10.5,23.1,5.3,26630,29498
0.59,0.66,0.88,47842.0,5.6,9.2,12.8,27.2,6.8,13234,17334
0.58,0.64,0.86,55452.0,12.1,12.9,8.6,34.2,4.3,73338,125595
0.59,0.78,0.93,40599.0,3.1,11.5,10.7,23.5,5.2,10633,16881
0.6,0.73,0.91,35667.0,-7.4,10.6,11.9,11.4,5.9,5163,3483
0.46,0.51,0.8,45608.0,39.2,10.0,10.8,23.6,5.9,36731,83819
0.57,0.62,0.84,41902.0,17.1,12.7,8.2,16.9,4.4,7789,6100
0.58,0.68,0.87,48824.0,8.6,12.1,10.8,19.9,5.2,10293,17464
0.68,0.73,0.89,53421.0,39.1,11.9,10.0,26.9,5.3,13718,23598
0.73,0.8,0.92,43191.0,3.1,11.6,11.9,15.4,5.2,8845,16770
0.69,0.79,0.91,32015.0,-13.4,9.8,13.7,12.3,7.1,5170,2789
0.56,0.67,0.86,57623.0,13.7,11.4,8.5,30.1,4.1,35143,79866
0.63,0.75,0.91,43262.0,-0.2,5.6,13.9,20.2,5.6,2479,2651
0.66,0.75,0.92,31556.0,0.2,11.9,12.3,14.4,8.8,8522,5434
0.67,0.78,0.93,32991.0,-20.0,11.4,14.0,9.4,8.4,5928,4257
0.68,0.78,0.92,42128.0,4.7,12.0,12.2,17.1,4.5,6212,10011
0.63,0.69,0.89,46996.0,10.3,10.1,11.5,24.6,5.2,7979,24096
0.63,0.72,0.9,34557.0,-7.2,11.1,12.0,19.5,8.9,26258,11909
0.59,0.63,0.88,46154.0,11.9,10.1,9.6,24.5,5.0,10327,36096
0.47,0.59,0.84,51973.0,2.5,12.1,7.4,37.7,4.8,108401,52753
0.72,0.8,0.92,43685.0,1.9,12.1,10.8,16.1,4.6,2809,5525
0.66,0.74,0.9,47706.0,12.0,12.1,10.0,23.8,4.7,39888,76101
0.62,0.7,0.86,41205.0,-3.7,13.6,10.3,18.5,5.9,24024,18733
0.77,0.85,0.94,39119.0,1.0,11.6,15.5,12.1,6.2,4727,7058
0.63,0.75,0.91,28314.0,-16.4,10.4,12.8,12.7,7.8,9949,4863
0.57,0.66,0.86,61044.0,24.8,11.7,8.0,32.0,4.6,41230,66245
0.44,0.64,0.85,50482.0,-2.5,14.9,8.4,20.6,2.2,340,974
0.41,0.6,0.81,48716.0,-1.5,17.6,11.2,20.1,2.6,1912,4455
0.42,0.59,0.82,33973.0,-0.6,20.2,8.5,18.4,3.9,412,666
0.45,0.62,0.86,48889.0,3.0,10.4,13.1,18.4,2.7,704,2105
0.42,0.51,0.83,58591.0,5.7,13.1,5.4,39.2,2.7,4879,6748
0.43,0.49,0.8,53039.0,8.8,13.5,9.3,29.3,2.7,5452,9613
0.42,0.49,0.84,49724.0,-9.4,13.6,9.8,24.8,2.5,571,1565
0.43,0.53,0.86,22500.0,-37.8,22.3,16.5,9.4,8.3,296,171
0.4,0.49,0.76,44052.0,-9.4,11.4,10.6,20.6,3.4,693,3355
0.35,0.51,0.81,47592.0,-16.4,7.9,10.7,28.8,2.9,105,704
0.43,0.6,0.87,41888.0,-2.9,17.0,14.4,17.5,3.2,935,2382
0.41,0.62,0.83,45997.0,-6.9,17.6,14.0,18.6,3.9,398,1139
0.3,0.49,0.85,42171.0,8.2,10.7,7.9,48.4,3.0,2608,2109
0.48,0.63,0.85,50355.0,0.4,13.5,8.7,21.6,3.1,3174,7764
0.37,0.54,0.83,31267.0,-23.6,22.9,13.7,17.0,4.5,535,588
0.32,0.38,0.65,51223.0,22.3,9.3,13.4,25.0,4.0,1120,3290
0.4,0.61,0.85,50238.0,2.7,12.6,11.0,23.9,2.4,2355,5157
0.5,0.58,0.86,43602.0,3.3,10.9,11.1,20.6,4.2,974,1627
0.49,0.64,0.86,53517.0,-18.6,13.3,10.7,23.6,4.9,570,1366
0.44,0.5,0.83,38540.0,-2.4,27.2,10.5,16.0,9.0,887,723
0.44,0.62,0.86,48475.0,-15.4,15.4,13.0,16.9,2.5,214,1338
0.44,0.5,0.83,55477.0,-15.4,11.6,10.6,25.5,2.3,380,1433
0.26,0.39,0.69,44440.0,4.1,9.9,17.2,21.5,4.4,821,2511
0.32,0.51,0.83,47756.0,7.4,13.8,16.4,28.9,2.6,204,858
0.48,0.59,0.87,55118.0,2.1,11.1,13.2,17.4,3.2,970,2381
0.4,0.51,0.86,38338.0,-6.7,12.9,14.4,20.5,3.0,391,1600
0.26,0.49,0.81,47596.0,16.1,12.3,9.6,15.1,2.4,77,936
0.47,0.64,0.83,57575.0,-18.7,19.2,10.9,20.3,3.3,555,2051
0.41,0.54,0.87,52592.0,-1.5,9.1,17.0,23.3,2.1,334,1391
0.45,0.69,0.86,61242.0,-6.2,10.6,5.3,20.1,3.4,424,1497
0.31,0.45,0.8,53080.0,-14.2,14.2,3.9,26.1,2.9,38,694
0.35,0.41,0.82,63468.0,-3.0,13.7,8.4,35.5,2.4,2449,5174
0.43,0.64,0.86,51786.0,7.7,16.4,16.4,25.5,2.5,692,2517
0.31,0.45,0.82,51053.0,-35.3,14.0,17.7,22.5,2.7,125,543
0.24,0.56,0.8,33881.0,-8.5,22.6,10.7,20.5,4.1,323,722
0.42,0.6,0.84,47468.0,-4.5,8.9,8.9,20.8,2.4,264,648
0.29,0.39,0.83,45485.0,14.1,14.1,13.0,24.0,2.3,69,450
0.49,0.68,0.87,49653.0,3.0,13.5,12.9,22.7,2.6,703,1680
0.49,0.62,0.83,57473.0,19.5,10.8,9.1,32.9,3.4,2314,4038
0.27,0.43,0.73,50488.0,17.8,9.1,9.2,34.7,3.3,3356,7411
0.51,0.59,0.85,84610.0,19.7,14.6,4.7,39.4,2.2,8076,15499
0.41,0.5,0.85,42682.0,-3.3,20.0,11.1,19.8,4.7,369,977
0.57,0.67,0.86,58975.0,1.5,13.5,13.9,23.4,2.5,623,1794
0.41,0.47,0.82,41253.0,11.6,10.4,13.7,16.4,3.4,192,892
0.47,0.58,0.83,54019.0,-2.3,15.2,11.0,24.0,3.9,754,1056
0.36,0.44,0.7,54976.0,17.2,10.7,6.4,27.2,3.1,2223,8441
0.37,0.48,0.86,33173.0,17.6,21.0,13.2,13.7,4.2,238,402
0.58,0.69,0.85,46744.0,14.0,11.7,15.8,20.2,2.7,281,706
0.48,0.57,0.81,60244.0,7.5,16.2,7.2,31.9,2.6,30610,42043
0.46,0.55,0.82,55731.0,6.5,14.2,9.6,21.0,3.7,1042,1729
0.4,0.44,0.7,51508.0,2.8,13.8,8.6,30.7,3.1,14074,29804
0.29,0.42,0.8,46868.0,-5.4,12.5,13.5,20.0,2.9,188,1333
0.38,0.47,0.84,54227.0,-11.0,11.9,18.0,21.8,2.7,215,1069
0.49,0.57,0.84,43811.0,-7.2,17.3,11.5,17.2,4.1,1539,2142
0.49,0.69,0.86,51157.0,9.7,16.5,13.1,19.7,3.0,241,819
0.46,0.6,0.86,49463.0,-7.8,11.7,13.2,22.2,3.1,919,1854
0.38,0.46,0.84,66006.0,3.3,14.7,5.3,31.3,2.4,329,1148
0.39,0.44,0.83,54593.0,6.4,10.7,7.8,25.5,2.3,137,679
0.46,0.53,0.83,29108.0,2.2,26.2,9.3,15.8,6.4,1505,487
0.4,0.48,0.86,45288.0,12.1,13.8,13.0,21.5,2.2,462,2069
0.58,0.66,0.85,58802.0,18.3,10.9,13.3,23.2,2.8,961,2937
0.47,0.57,0.82,74857.0,9.3,11.1,7.3,30.4,3.1,2227,5288
0.32,0.45,0.82,47834.0,17.1,13.6,14.1,23.2,5.1,457,1896
0.46,0.62,0.84,54665.0,-2.3,12.9,11.8,28.2,2.6,3301,5654
0.34,0.52,0.8,30798.0,7.4,10.5,6.0,16.3,4.5,352,368
0.65,0.69,0.88,46731.0,3.3,10.5,12.5,23.5,4.8,9010,19201
0.69,0.75,0.89,47295.0,7.7,13.0,10.5,16.3,4.9,3384,11455
0.64,0.75,0.9,35723.0,-2.2,9.9,15.5,12.6,7.1,1474,4715
0.72,0.79,0.91,37530.0,8.7,9.3,9.3,12.9,6.9,896,3621
0.62,0.67,0.87,51233.0,11.7,9.7,10.5,24.0,4.4,12085,37385
0.6,0.67,0.87,45326.0,3.3,11.3,9.6,21.9,4.4,7070,29761
0.73,0.78,0.93,34997.0,3.2,11.0,14.9,11.9,6.9,2248,9860
0.71,0.76,0.89,45097.0,11.9,11.7,12.6,13.8,4.6,1126,4006
0.63,0.75,0.91,40392.0,1.9,11.2,15.4,17.2,6.7,2323,7731
0.68,0.72,0.9,33382.0,5.4,9.0,12.7,16.8,5.6,3453,16897
0.64,0.68,0.86,58555.0,3.0,11.8,10.6,19.6,4.0,3877,11295
0.59,0.69,0.91,44567.0,1.2,10.1,10.3,16.4,5.0,902,3827
0.69,0.74,0.91,33437.0,7.2,9.2,14.4,15.2,6.2,1831,8589
0.73,0.82,0.94,30976.0,7.0,9.5,17.3,14.6,6.5,707,2140
0.75,0.79,0.92,31965.0,6.2,10.9,14.7,10.8,6.3,1980,9791
0.64,0.74,0.89,47884.0,5.9,12.8,13.0,19.6,4.7,4741,14409
0.7,0.78,0.92,41447.0,-7.7,10.8,12.3,13.0,5.2,1302,3977
0.6,0.68,0.87,43504.0,11.0,9.4,14.1,18.3,5.9,5202,20410
0.46,0.48,0.78,54666.0,2.6,14.9,7.9,40.3,3.6,148473,84365
0.68,0.79,0.92,38246.0,13.1,10.0,13.6,12.8,6.9,894,3580
0.71,0.78,0.91,40869.0,9.1,11.4,12.6,15.7,5.5,1566,5164
0.66,0.74,0.89,52144.0,11.2,11.6,11.6,15.4,4.3,4718,13213
0.66,0.75,0.92,40163.0,-5.9,12.5,12.1,16.9,6.2,2815,10175
0.67,0.71,0.89,56724.0,9.8,10.7,10.8,21.7,5.0,5865,13046
0.73,0.8,0.93,32352.0,7.4,10.7,13.5,13.6,6.1,1100,6032
0.59,0.7,0.87,47562.0,7.2,9.4,12.4,20.7,4.8,4372,11526
0.66,0.74,0.92,38605.0,0.3,12.4,14.5,17.8,5.8,5255,13779
0.65,0.76,0.9,43238.0,7.0,11.9,12.3,15.1,4.0,2915,7964
0.73,0.78,0.92,39752.0,12.8,10.1,12.2,10.6,5.4,1154,6618
0.68,0.74,0.9,40855.0,3.6,9.7,13.4,15.3,5.4,4211,18538
0.79,0.86,0.94,32453.0,-1.4,11.7,15.6,12.1,6.4,998,3626
0.69,0.74,0.9,42047.0,4.3,12.0,11.7,16.1,5.1,4075,15839
0.59,0.66,0.87,48690.0,9.0,12.1,9.6,31.2,4.6,55260,78661
0.79,0.85,0.94,28228.0,4.3,10.8,13.8,11.5,7.9,322,1842
0.62,0.78,0.93,36653.0,-10.7,10.2,11.4,11.4,6.1,4174,4912
0.67,0.76,0.91,37039.0,2.4,11.7,14.6,13.9,6.0,1622,8012
0.72,0.79,0.92,38958.0,5.5,9.8,12.8,14.0,5.4,3502,16611
0.71,0.75,0.92,35672.0,-8.8,10.7,11.8,12.6,6.5,3704,3010
0.72,0.81,0.93,42821.0,-5.4,11.7,13.6,13.8,6.8,1796,8118
0.58,0.69,0.88,38721.0,8.2,10.5,15.3,17.1,5.9,3061,9483
0.67,0.75,0.89,41406.0,11.3,11.3,11.1,11.0,4.6,1823,5685
0.66,0.75,0.92,40777.0,0.5,11.0,14.4,10.6,7.5,865,2180
0.63,0.75,0.9,44000.0,14.5,10.9,13.1,13.3,6.0,1967,4928
0.7,0.77,0.9,34117.0,11.1,9.4,14.5,9.0,7.0,1129,3229
0.62,0.68,0.89,45490.0,5.0,9.6,12.0,16.4,5.3,3490,14760
0.72,0.77,0.92,33639.0,1.4,8.7,14.1,11.3,4.8,988,5400
0.53,0.6,0.86,52174.0,7.6,11.7,9.5,36.7,4.0,62861,105724
0.67,0.78,0.93,30078.0,-2.5,9.1,14.3,10.4,7.7,577,1357
0.71,0.76,0.92,38479.0,-62.6,12.1,12.8,8.8,7.7,3656,4884
0.7,0.79,0.91,41370.0,11.3,13.2,12.5,12.5,5.7,2821,12419
0.69,0.78,0.9,38074.0,3.9,11.4,14.4,11.5,5.9,890,3579
0.7,0.77,0.91,43464.0,0.9,10.5,12.9,18.8,4.1,2550,10375
0.64,0.69,0.87,56774.0,10.6,10.7,12.7,26.3,4.7,4916,17588
0.67,0.74,0.9,40897.0,5.9,10.9,13.1,15.8,5.4,3507,14673
0.65,0.76,0.91,37574.0,0.8,10.5,13.5,12.7,7.0,1847,7839
0.76,0.83,0.94,34203.0,9.1,13.9,11.9,10.0,4.3,1071,6260
0.56,0.67,0.89,43037.0,-2.7,12.6,10.4,25.9,4.8,15438,21321
0.77,0.82,0.93,42348.0,0.9,11.2,13.2,11.6,6.3,2829,7680
0.69,0.75,0.89,50014.0,12.3,11.9,11.6,14.3,4.6,2848,8167
0.67,0.73,0.88,51202.0,21.4,13.1,10.4,21.8,4.0,10026,23781
0.68,0.76,0.91,40238.0,17.0,11.0,14.2,10.5,6.8,856,3337
0.72,0.76,0.9,38265.0,6.3,10.5,11.9,12.8,5.3,3184,13361
0.41,0.46,0.75,55351.0,-0.5,17.8,6.6,27.2,5.1,21686,32320
0.73,0.82,0.93,54922.0,6.5,7.5,9.3,20.7,3.8,496,2325
0.73,0.78,0.92,38069.0,12.5,9.9,11.6,7.3,6.4,1053,5429
0.64,0.75,0.92,37437.0,-0.9,11.9,12.3,14.9,7.0,2425,9525
0.71,0.8,0.92,35273.0,-1.0,10.2,13.9,13.1,5.3,1943,6055
0.66,0.78,0.91,35140.0,6.9,11.8,16.0,11.5,6.3,597,2167
0.73,0.8,0.93,36595.0,-5.9,9.4,12.1,8.7,6.5,536,2019
0.72,0.79,0.92,41984.0,4.4,10.0,13.1,11.0,5.7,1252,5097
0.57,0.73,0.89,40479.0,11.3,11.9,11.2,25.4,4.9,6847,18981
0.68,0.74,0.9,42137.0,2.9,11.8,13.0,15.2,7.1,1942,8650
0.69,0.75,0.91,47088.0,7.3,8.9,13.6,19.5,5.5,4833,15863
0.66,0.71,0.88,58487.0,7.4,12.7,9.7,18.6,4.1,6634,19393
0.51,0.58,0.85,61232.0,23.9,13.4,6.1,32.0,3.7,36627,64428
0.79,0.83,0.95,34196.0,-1.3,12.6,12.2,9.4,7.4,934,6044
0.73,0.79,0.91,43367.0,8.6,10.3,11.2,14.6,5.8,1051,4434
0.56,0.61,0.85,45251.0,9.3,11.2,10.2,17.1,4.9,6293,28610
0.65,0.68,0.88,47639.0,-7.0,14.2,8.5,31.1,5.3,206640,114948
0.74,0.8,0.91,46977.0,9.3,12.1,10.2,12.4,4.6,1688,5485
0.64,0.72,0.88,44605.0,-1.4,10.3,11.7,14.9,6.8,1222,3864
0.67,0.73,0.91,43211.0,3.2,9.7,13.3,22.8,5.2,11910,45577
0.59,0.63,0.85,61134.0,18.7,11.8,8.6,26.9,3.9,18153,50105
0.68,0.73,0.89,54748.0,-7.4,11.9,9.8,16.7,5.7,5779,16893
0.75,0.79,0.92,44971.0,209.7,11.3,10.8,16.8,4.8,943,2099
0.7,0.75,0.91,39755.0,0.1,9.0,15.5,14.8,7.1,1260,5666
0.76,0.8,0.93,37955.0,4.3,11.4,12.3,8.5,5.8,1010,5024
0.75,0.83,0.93,38123.0,3.7,12.1,14.9,8.5,6.1,539,1820
0.75,0.81,0.92,37682.0,5.2,11.6,12.5,14.0,4.8,3535,9535
0.59,0.66,0.89,46316.0,9.0,10.4,11.0,32.4,4.8,13003,34179
0.72,0.81,0.92,37672.0,2.9,8.1,12.1,11.2,6.5,717,5034
0.59,0.66,0.91,38214.0,-7.1,10.5,11.4,21.5,5.8,2770,9001
0.68,0.78,0.9,39818.0,6.3,11.2,14.4,13.5,5.0,1842,7657
0.45,0.49,0.77,107942.0,28.9,10.6,5.7,59.0,3.4,30992,68160
0.58,0.63,0.85,70955.0,26.5,11.5,8.2,30.6,3.8,14356,39304
0.51,0.63,0.87,43967.0,-0.7,10.7,11.6,11.7,4.3,3358,13165
0.49,0.54,0.85,60644.0,-26.0,17.3,6.9,10.4,4.7,836,3925
0.56,0.63,0.89,43658.0,-4.8,13.8,10.3,16.3,5.9,7538,21666
0.41,0.44,0.74,44866.0,18.8,10.4,14.2,21.7,5.6,2458,7730
0.6,0.7,0.89,58928.0,4.2,9.7,11.4,23.4,4.3,394,3785
0.47,0.58,0.86,54868.0,-18.2,10.1,23.0,23.2,2.8,70,924
0.61,0.66,0.85,53622.0,1.1,14.1,7.9,13.3,5.3,4635,8598
0.41,0.7,0.85,55973.0,3.6,11.8,9.8,23.5,5.3,2319,9637
0.43,0.6,0.85,40536.0,-15.0,18.9,9.0,17.7,4.4,397,1343
0.44,0.5,0.76,55885.0,28.8,7.7,10.7,23.8,4.1,1726,8159
0.55,0.62,0.81,56449.0,26.2,13.3,8.3,20.4,3.7,10555,16314
0.5,0.57,0.88,36616.0,13.0,11.3,16.3,19.7,3.6,191,1267
0.55,0.67,0.87,40753.0,1.9,11.9,7.7,10.2,7.5,3443,4743
0.34,0.39,0.59,51993.0,3.0,18.7,6.6,24.5,4.5,37608,51780
0.51,0.56,0.75,53170.0,9.5,14.7,6.7,27.6,3.7,319191,240161
0.42,0.55,0.81,57634.0,27.3,9.6,12.0,27.1,3.1,1244,4212
0.31,0.55,0.9,60306.0,0.0,13.7,9.1,35.0,3.6,31,330
0.48,0.64,0.85,47636.0,11.4,10.7,13.9,18.5,4.3,1277,6325
0.58,0.65,0.89,45455.0,2.7,13.3,10.7,19.9,4.7,8831,24913
0.59,0.61,0.8,74510.0,16.0,13.9,6.6,29.7,5.2,43075,72653
0.34,0.55,0.84,42279.0,8.5,13.0,4.5,40.8,3.5,23041,38662
0.22,0.27,0.73,43055.0,5.3,10.5,9.2,39.4,3.8,1869,2073
0.39,0.57,0.87,43376.0,-11.3,8.0,16.0,22.7,4.4,91,625
0.61,0.77,0.91,27703.0,-5.1,16.3,11.1,17.6,11.8,1937,613
0.46,0.55,0.87,43770.0,10.6,10.9,13.0,19.3,4.3,1621,12010
0.49,0.68,0.87,48533.0,15.1,12.1,13.5,17.1,4.6,1491,5316
0.49,0.57,0.82,55919.0,22.9,11.7,10.4,25.1,3.5,3785,14595
0.58,0.67,0.84,49598.0,12.7,13.5,8.4,14.8,4.3,4663,6516
0.51,0.59,0.83,52916.0,-2.0,14.1,8.8,15.0,5.6,2118,4638
0.47,0.53,0.84,45727.0,17.4,11.1,14.0,19.1,4.3,568,4858
0.71,0.71,0.86,36587.0,-5.5,16.8,6.3,17.3,7.2,59319,29432
0.59,0.65,0.88,41937.0,5.3,13.4,12.6,18.6,6.8,1260,3201
0.56,0.61,0.87,62573.0,14.5,9.7,10.2,30.4,3.3,249,2617
0.62,0.68,0.9,40597.0,0.0,12.0,14.2,16.4,7.2,2250,9182
0.46,0.62,0.87,45229.0,-8.7,14.6,7.7,14.8,3.1,526,1413
0.6,0.68,0.86,80279.0,23.3,13.4,7.0,21.5,6.1,2939,13278
0.61,0.68,0.9,39407.0,2.4,15.0,10.9,16.9,5.1,3466,12896
0.44,0.51,0.91,39140.0,4.6,10.4,11.0,17.3,3.0,253,1802
0.55,0.67,0.88,49171.0,-7.9,8.7,11.4,18.6,4.4,536,4376
0.4,0.63,0.89,39900.0,-23.4,12.9,11.6,8.2,5.0,190,679
0.43,0.53,0.86,41529.0,14.8,12.3,16.0,17.1,4.1,140,1265
0.49,0.57,0.88,42258.0,16.1,8.6,13.2,15.6,5.8,387,3177
0.45,0.51,0.72,90382.0,22.7,11.8,4.4,51.7,3.5,139837,200395
0.41,0.57,0.88,37389.0,2.7,10.3,12.9,18.4,3.5,145,983
0.47,0.73,0.88,48161.0,4.4,12.4,12.0,18.6,4.7,1977,6323
0.48,0.52,0.76,76296.0,38.8,11.7,8.4,35.3,3.6,14166,44996
0.5,0.63,0.88,40052.0,11.4,12.0,12.9,19.8,4.3,788,4300
0.41,0.49,0.85,39622.0,31.4,5.7,8.3,11.9,3.4,148,885
0.57,0.69,0.85,59243.0,0.4,14.5,10.2,20.5,4.0,2345,13174
0.37,0.45,0.64,50122.0,-24.1,13.0,6.5,15.7,4.7,5057,12212
0.32,0.5,0.88,34605.0,-15.5,8.4,18.3,15.3,5.1,84,486
0.52,0.55,0.84,57408.0,-53.6,15.7,6.9,12.4,8.6,299,1047
0.35,0.56,0.89,46556.0,-29.0,13.8,9.7,14.1,7.5,372,980
0.56,0.62,0.87,35136.0,-2.9,13.2,11.3,12.8,4.4,468,1180
0.22,0.26,0.72,36663.0,-18.8,14.7,10.3,9.0,4.1,454,280
0.36,0.52,0.78,48470.0,-16.6,22.6,5.3,13.6,2.2,222,1258
0.54,0.57,0.76,54429.0,3.7,15.6,6.1,30.7,4.0,458845,261865
0.39,0.64,0.88,41073.0,-3.7,14.6,10.4,12.5,5.0,835,2636
0.5,0.62,0.85,43944.0,-8.3,18.0,7.6,12.2,3.1,1185,2911
0.56,0.72,0.89,41266.0,-1.0,13.0,14.4,21.3,3.8,400,1836
0.48,0.5,0.73,80841.0,27.2,12.7,4.4,44.5,3.4,110000,169175
0.51,0.65,0.87,46915.0,0.4,12.6,13.2,12.8,5.5,1161,5510
0.33,0.57,0.89,38239.0,-1.4,10.0,12.7,16.7,4.9,128,755
0.43,0.49,0.84,38275.0,-26.8,15.2,8.7,14.1,7.1,2173,974
0.3,0.5,0.85,38777.0,3.5,10.0,14.5,19.8,4.0,190,1225
0.59,0.78,0.94,34777.0,6.1,14.8,13.3,9.3,10.9,2783,1316
0.41,0.55,0.85,37789.0,8.8,11.5,15.0,13.3,5.4,776,6008
0.51,0.54,0.83,53474.0,-24.5,18.3,7.2,15.6,6.4,10225,24976
0.25,0.42,0.84,36539.0,3.1,12.0,15.7,20.8,4.6,302,741
0.58,0.67,0.84,69448.0,24.7,13.1,7.3,23.1,3.7,16197,44807
0.58,0.61,0.69,42048.0,-4.8,15.9,6.3,22.8,4.9,145509,54567
0.33,0.55,0.85,43787.0,1.8,11.3,8.7,29.7,4.1,2159,11205
0.58,0.65,0.88,38559.0,2.5,13.0,10.9,12.9,4.4,1682,3438
0.57,0.72,0.87,46347.0,15.0,10.7,13.4,16.7,3.8,2123,9536
0.45,0.71,0.88,53776.0,5.5,10.1,12.0,18.1,3.6,2127,8648
0.45,0.51,0.87,46247.0,1.3,10.8,11.8,18.2,4.3,403,1265
0.51,0.61,0.86,40536.0,0.7,12.8,11.3,15.9,5.0,435,1473
0.42,0.53,0.88,36056.0,-12.4,9.1,18.1,16.2,3.7,113,383
0.54,0.59,0.76,90972.0,29.2,13.6,4.2,46.1,5.0,134475,117212
0.5,0.67,0.87,44202.0,6.1,10.9,10.7,23.6,4.9,665,3583
